timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
264000,263,6693.725,1000,3720.08,20.442319,-462.187808,0.0,0.1
265000,264,6792.31,1000,3733.71,20.647043,-463.291499,0.0,0.1
266000,265,6804.438,1000,3747.6,20.596331,-463.628131,0.0,0.1
267000,266,6876.651,1000,3762.22,20.75485,-464.206318,0.0,0.1
268000,267,6813.273,1000,3775.37,20.528673,-465.109425,0.0,0.1
269000,268,6771.923,1000,3789.13,20.617134,-465.624561,0.0,0.1
270000,269,6640.86,1000,3803.34,20.301557,-466.371253,0.0,0.1
271000,270,6801.249,1000,3822.7,20.544896,-467.990598,0.0,0.1
272000,271,6742.459,1000,3835.93,20.484571,-468.31286,0.0,0.1
273000,272,6966.583,1000,3849.07,20.256413,-468.914925,0.0,0.1
274000,273,6659.158,1000,3861.85,20.771031,-469.893936,0.0,0.1
275000,274,6915.912,1000,3876.15,20.334707,-470.710273,0.0,0.1
276000,275,6689.851,1000,3890.48,20.281966,-471.723615,0.0,0.1
277000,276,6679.725,1000,3904.2,20.14893,-472.108253,0.0,0.1
278000,277,6907.824,1000,3917.67,20.430467,-473.239287,0.0,0.1
279000,278,6895.794,1000,3930.88,20.347987,-473.793821,0.0,0.1
280000,279,7083.511,1000,3943.61,20.231601,-474.728219,0.0,0.1
281000,280,6878.448,1000,3963.11,20.566868,-475.582172,0.0,0.1
282000,281,6898.349,1000,3976.93,20.394999,-476.419795,0.0,0.1
283000,282,6917.308,1000,3990.05,20.459274,-477.115774,0.0,0.1
284000,283,6928.21,1000,4003.32,20.66722,-477.478688,0.0,0.1
285000,284,6667.919,1000,4016.41,20.539328,-478.785767,0.0,0.1
286000,285,7153.1,1000,4029.66,20.483555,-479.436023,0.0,0.1
287000,286,6985.523,1000,4042.8,20.695226,-480.253399,0.0,0.1
288000,287,6972.891,1000,4055.71,20.619514,-481.302067,0.0,0.1
289000,288,6912.754,1000,4068.7,20.410815,-481.954435,0.0,0.1
290000,289,7040.602,1000,4081.96,20.375307,-482.527515,0.0,0.1
291000,290,7042.985,1000,4100.82,20.318575,-483.330416,0.0,0.1
292000,291,7000.427,1000,4115.61,20.633947,-484.610934,0.0,0.1
293000,292,6975.027,1000,4129.96,20.534084,-485.658526,0.0,0.1
294000,293,6942.026,1000,4144.04,20.521691,-485.815203,0.0,0.1
295000,294,7181.656,1000,4157.68,20.430218,-487.111225,0.0,0.1
296000,295,6910.348,1000,4171.22,20.653613,-487.860724,0.0,0.1
297000,296,7013.461,1000,4184.12,20.925781,-488.529909,0.0,0.1
298000,297,6995.148,1000,4197.16,20.874491,-489.414578,0.0,0.1
299000,298,7054.0,1000,4209.95,20.670309,-490.093911,0.0,0.1
300000,299,7003.56,1000,4222.96,20.560986,-490.728295,0.0,0.1
301000,300,7062.886,1000,4244.14,20.96773,-491.70989,0.0,0.1
302000,301,6981.468,1000,4257.4,20.773511,-491.802562,0.0,0.1
303000,302,7165.43,1000,4270.84,20.757688,-492.797877,0.0,0.1
304000,303,7063.484,1000,4284.53,20.741498,-493.847726,0.0,0.1
305000,304,7069.673,1000,4298.19,20.849815,-494.754131,0.0,0.1
306000,305,7124.601,1000,4311.81,20.830071,-495.137245,0.0,0.1
307000,306,7131.513,1000,4325.17,20.687862,-496.018486,0.0,0.1
308000,307,7184.846,1000,4338.97,21.01224,-497.116119,0.0,0.1
309000,308,6986.543,1000,4352.67,21.020716,-498.238863,0.0,0.1
310000,309,7248.078,1000,4366.64,20.727551,-498.543882,0.0,0.1
311000,310,7102.887,1000,4386.1,20.651187,-499.451505,0.0,0.1
312000,311,7136.54,1000,4399.91,20.776657,-500.12066,0.0,0.1
313000,312,7183.444,1000,4412.82,20.816974,-501.154007,0.0,0.1
314000,313,6710.378,1000,4426.77,21.046283,-501.524454,0.0,0.1
315000,314,7021.435,1000,4440.33,20.950042,-502.308518,0.0,0.1
316000,315,6882.937,1000,4453.66,21.053305,-503.051253,0.0,0.1
317000,316,7138.346,1000,4467.62,21.208994,-503.840944,0.0,0.1
318000,317,7251.556,1000,4482.3,21.240758,-504.638726,0.0,0.1
319000,318,7096.903,1000,4496.58,21.428197,-505.257357,0.0,0.1
320000,319,7314.751,1000,4510.69,21.246647,-505.995866,0.0,0.1
321000,320,7210.366,1000,4531.34,20.925543,-506.445091,0.0,0.1
322000,321,6915.086,1000,4544.71,21.311822,-507.241597,0.0,0.1
323000,322,7214.215,1000,4558.23,21.270071,-508.008557,0.0,0.1
324000,323,7127.583,1000,4570.74,21.547159,-508.736321,0.0,0.1
325000,324,7285.674,1000,4584.4,21.312769,-509.547826,0.0,0.1
326000,325,7176.351,1000,4598.82,21.706427,-510.640792,0.0,0.1
327000,326,7206.871,1000,4613.03,21.595052,-511.44886,0.0,0.1
328000,327,7230.433,1000,4626.67,21.788636,-512.224394,0.0,0.1
329000,328,7359.976,1000,4640.42,21.747133,-512.731328,0.0,0.1
330000,329,7247.099,1000,4653.18,21.379008,-513.598276,0.0,0.1
331000,330,7246.996,1000,4673.7,21.431947,-514.177899,0.0,0.1
332000,331,7229.725,1000,4687.26,21.786409,-515.020055,0.0,0.1
333000,332,7259.477,1000,4699.93,21.416239,-515.638282,0.0,0.1
334000,333,7332.636,1000,4712.95,21.645463,-516.314648,0.0,0.1
335000,334,7235.759,1000,4725.72,21.472679,-516.994346,0.0,0.1
336000,335,7129.283,1000,4738.64,21.482988,-517.812409,0.0,0.1
337000,336,7385.792,1000,4751.53,21.615309,-518.514799,0.0,0.1
338000,337,7148.15,1000,4765.1,21.502265,-519.340396,0.0,0.1
339000,338,7252.537,1000,4777.33,21.870267,-519.695657,0.0,0.1
340000,339,7393.285,1000,4789.96,21.788378,-520.586767,0.0,0.1
341000,340,7180.056,1000,4808.94,21.637828,-521.692252,0.0,0.1
342000,341,7179.318,1000,4822.27,21.629627,-522.145358,0.0,0.1
343000,342,7415.202,1000,4836.49,21.637123,-522.829654,0.0,0.1
344000,343,7300.914,1000,4850.63,21.754879,-523.366367,0.0,0.1
345000,344,7256.104,1000,4864.16,21.873789,-524.290495,0.0,0.1
346000,345,7250.421,1000,4877.49,21.957047,-524.818989,0.0,0.1
347000,346,7362.95,1000,4890.43,21.664793,-525.50646,0.0,0.1
348000,347,7488.966,1000,4903.87,21.931471,-526.201664,0.0,0.1
349000,348,7357.863,1000,4917.02,21.756365,-526.870414,0.0,0.1
350000,349,7326.615,1000,4930.8,21.720246,-527.428236,0.0,0.1
351000,350,7353.761,1000,4952.65,21.684325,-528.112607,0.0,0.1
352000,351,7541.765,1000,4965.76,21.816384,-528.394415,0.0,0.1
353000,352,7758.533,1000,4979.28,21.832819,-529.024043,0.0,0.1
354000,353,7257.199,1000,4992.69,22.130874,-529.857752,0.0,0.1
355000,354,7432.778,1000,5005.98,22.393069,-530.764264,0.0,0.1
356000,355,7540.414,1000,5019.78,21.958819,-531.400781,0.0,0.1
357000,356,7420.25,1000,5033.12,21.917045,-532.264861,0.0,0.1
358000,357,7523.02,1000,5046.26,22.039754,-532.976175,0.0,0.1
359000,358,7521.535,1000,5059.91,22.413681,-533.400615,0.0,0.1
360000,359,7269.652,1000,5073.66,22.559785,-533.801912,0.0,0.1
361000,360,7684.912,1000,5093.44,22.24732,-534.753834,0.0,0.1
362000,361,7346.152,1000,5107.4,21.983667,-535.566071,0.0,0.1
363000,362,7474.858,1000,5120.78,22.075894,-535.998687,0.0,0.1
364000,363,7364.51,1000,5134.59,21.827315,-537.031943,0.0,0.1
365000,364,7513.313,1000,5148.43,22.136511,-537.659679,0.0,0.1
366000,365,7439.93,1000,5162.29,22.205161,-538.241515,0.0,0.1
367000,366,7522.123,1000,5175.64,21.997056,-538.751168,0.0,0.1
368000,367,7531.189,1000,5189.84,21.920072,-539.406742,0.0,0.1
369000,368,7565.489,1000,5203.09,22.308632,-540.159196,0.0,0.1
370000,369,7697.784,1000,5217.26,22.209569,-540.497427,0.0,0.1
371000,370,7686.037,1000,5240.4,22.179955,-541.454277,0.0,0.1
372000,371,7592.654,1000,5253.45,22.45124,-541.744078,0.0,0.1
373000,372,7631.152,1000,5266.65,22.350983,-542.775592,0.0,0.1
374000,373,7528.793,1000,5279.99,22.933995,-543.33582,0.0,0.1
375000,374,7846.542,1000,5292.89,23.214262,-543.977121,0.0,0.1
376000,375,7500.532,1000,5306.85,22.755625,-544.339806,0.0,0.1
377000,376,7703.012,1000,5321.26,22.757163,-545.025064,0.0,0.1
