timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss,alpha_loss,alpha
275000,274,8566.882,1000,3897.87,31.735156,-558.678531,-0.003305,0.192375
276000,275,8460.706,1000,3911.89,32.173232,-559.356055,-0.000222,0.193639
277000,276,8549.751,1000,3925.6,31.983401,-559.443241,0.001763,0.18884
278000,277,8487.375,1000,3938.68,31.290502,-560.365772,-0.000641,0.190019
279000,278,8619.796,1000,3952.01,31.457768,-561.113478,-4.7e-05,0.189976
280000,279,8391.751,1000,3965.38,31.212812,-561.262406,0.000104,0.190135
281000,280,8580.977,1000,3983.25,31.159903,-562.653958,0.000379,0.189845
282000,281,8622.163,1000,3997.04,31.134795,-563.87864,-0.000299,0.18936
283000,282,8590.613,1000,4010.61,30.965347,-564.958323,6.2e-05,0.190413
284000,283,8692.495,1000,4023.93,31.281687,-565.856411,0.001475,0.185388
285000,284,8624.85,1000,4037.58,31.019338,-566.785316,-0.001558,0.190445
286000,285,8531.785,1000,4052.63,31.938853,-567.400632,-0.000717,0.19236
287000,286,8681.058,1000,4066.24,32.549858,-568.114322,-0.001568,0.196423
288000,287,8636.004,1000,4081.31,33.325733,-569.371564,0.002026,0.192497
289000,288,8680.638,1000,4094.99,32.0682,-569.694903,-0.000984,0.195096
290000,289,8577.96,1000,4108.46,31.66579,-570.265461,-2.6e-05,0.194288
291000,290,8468.647,1000,4126.97,32.054919,-570.655472,0.000522,0.192193
292000,291,8604.088,1000,4141.23,32.323771,-571.543566,-0.000181,0.192994
293000,292,8694.917,1000,4155.75,32.56948,-572.71117,-0.000397,0.195969
294000,293,8883.412,1000,4171.23,31.825997,-573.824844,0.001555,0.1913
295000,294,8664.008,1000,4186.13,32.097817,-574.389852,-0.000642,0.193152
296000,295,8707.436,1000,4199.42,32.504407,-575.645957,-0.000771,0.195561
297000,296,8627.743,1000,4213.56,32.810141,-576.703199,-0.000924,0.197432
298000,297,8833.36,1000,4226.69,31.55908,-576.984181,0.003188,0.188814
299000,298,8836.162,1000,4240.98,31.851025,-578.756181,-0.003041,0.196463
300000,299,8785.952,1000,4255.57,33.687477,-579.079674,0.000378,0.196955
301000,300,8658.27,1000,4274.75,31.786823,-579.931753,0.000395,0.194967
302000,301,8561.478,1000,4288.43,32.806463,-580.186439,0.002153,0.189078
303000,302,8748.33,1000,4302.08,32.619097,-581.278174,-0.001695,0.19444
304000,303,8807.912,1000,4315.29,31.769564,-583.036985,-0.000586,0.195721
305000,304,8710.97,1000,4328.88,32.557561,-582.825021,0.000716,0.194524
306000,305,8770.166,1000,4342.55,32.879051,-583.675315,-0.00068,0.195942
307000,306,8963.391,1000,4356.31,33.110443,-584.229607,0.001681,0.191377
308000,307,8477.072,1000,4369.95,33.440093,-585.549888,-0.002251,0.19727
309000,308,8866.866,1000,4383.11,32.845706,-585.529465,-0.002414,0.204489
310000,309,8483.697,1000,4397.6,33.649048,-586.219377,0.003356,0.195651
311000,310,8830.001,1000,4416.58,33.690303,-587.110084,-0.000523,0.196786
312000,311,8905.176,1000,4430.76,33.064174,-588.445058,0.000371,0.196362
313000,312,8762.103,1000,4444.81,33.75048,-589.367323,-0.002858,0.203394
314000,313,8803.985,1000,4458.91,32.529723,-589.991014,0.002896,0.195521
315000,314,8989.357,1000,4471.42,33.675084,-590.167473,0.000515,0.193785
316000,315,8951.365,1000,4486.08,34.158413,-591.00159,-0.004254,0.205224
317000,316,8901.749,1000,4500.66,33.38197,-592.429387,0.001635,0.201623
318000,317,8691.309,1000,4515.53,32.587923,-593.194002,0.001559,0.19673
319000,318,8902.907,1000,4531.22,32.788423,-594.851308,-0.000464,0.198669
320000,319,8639.81,1000,4545.61,34.896551,-595.380684,-0.001222,0.200927
321000,320,8349.623,1000,4564.03,34.596634,-596.632677,0.000625,0.199325
322000,321,9067.605,1000,4577.55,34.644689,-596.653223,-0.001558,0.205706
323000,322,8874.241,1000,4591.38,34.850043,-597.519274,0.001068,0.20128
324000,323,9063.47,1000,4605.43,35.594528,-598.122223,-0.001119,0.20444
325000,324,8603.624,1000,4618.81,35.140116,-599.415846,0.000672,0.202477
326000,325,8861.732,1000,4633.2,35.840034,-600.496081,0.001851,0.198502
327000,326,9071.71,1000,4646.43,36.111971,-601.043289,0.000137,0.197918
328000,327,9048.98,1000,4660.43,36.098295,-602.221573,0.001111,0.194434
329000,328,8854.117,1000,4674.32,37.33643,-601.743236,-0.000885,0.195642
330000,329,9187.346,1000,4687.33,37.152908,-603.733202,-0.000699,0.199574
331000,330,8975.152,1000,4705.75,34.833916,-604.381034,6e-06,0.199586
332000,331,8943.942,1000,4719.6,35.805632,-604.426097,-0.001833,0.203929
333000,332,8819.893,1000,4733.31,35.815289,-605.016017,-0.000949,0.206977
334000,333,8919.273,1000,4746.47,37.197316,-606.279768,0.000243,0.206567
335000,334,8910.725,1000,4760.74,35.98278,-606.844172,0.001708,0.201106
336000,335,8991.647,1000,4775.3,35.950649,-607.483287,-0.000661,0.202727
337000,336,8958.924,1000,4789.36,35.991539,-608.221629,0.00056,0.202114
338000,337,9064.774,1000,4803.96,36.016687,-608.767509,0.000985,0.198047
339000,338,9334.462,1000,4817.09,35.746776,-610.39972,-0.000998,0.201436
340000,339,9212.899,1000,4831.03,36.135132,-610.493208,0.000928,0.199559
341000,340,9165.444,1000,4850.31,35.453353,-611.907163,-0.000289,0.198829
342000,341,9260.176,1000,4864.61,35.664704,-612.486726,0.000308,0.198375
343000,342,9055.783,1000,4879.71,35.062963,-613.014506,-0.000579,0.200985
344000,343,9149.875,1000,4895.04,36.278808,-614.33735,-0.000661,0.203381
345000,344,9063.804,1000,4909.05,35.989867,-614.486019,-0.000233,0.203089
346000,345,8968.897,1000,4922.89,35.526582,-615.740096,0.001738,0.199386
347000,346,9179.751,1000,4936.45,36.049083,-616.04304,-0.001457,0.202539
348000,347,9253.906,1000,4950.07,37.255426,-617.369573,-0.000279,0.203594
349000,348,9242.592,1000,4963.87,37.915032,-618.325961,-0.002149,0.210924
350000,349,9103.261,1000,4977.85,36.619285,-619.467315,0.003709,0.1984
351000,350,9180.924,1000,4997.41,36.123749,-620.159286,-0.000288,0.199573
352000,351,9260.267,1000,5011.22,36.269573,-620.885542,7.3e-05,0.199724
