timestep,episode,episode_reward,episode_length,wall_time,critic_loss,actor_loss
10883,520,9.141,13,2.17,,
10895,521,6.758,12,2.17,,
10905,522,5.92,10,2.17,,
10929,523,16.513,24,2.18,,
10944,524,8.344,15,2.18,,
10955,525,5.343,11,2.18,,
10967,526,8.604,12,2.19,,
10989,527,12.85,22,2.19,,
11006,528,10.168,17,2.19,,
11028,529,11.16,22,2.2,,
11059,530,19.532,31,2.2,,
11080,531,11.087,21,2.21,,
11099,532,10.043,19,2.21,,
11114,533,9.914,15,2.21,,
11137,534,21.539,23,2.22,,
11150,535,10.741,13,2.22,,
11164,536,7.807,14,2.22,,
11192,537,11.734,28,2.23,,
11211,538,11.891,19,2.24,,
11231,539,7.555,20,2.24,,
11242,540,8.147,11,2.24,,
11276,541,23.236,34,2.25,,
11289,542,8.664,13,2.25,,
11307,543,8.734,18,2.25,,
11333,544,17.324,26,2.26,,
11352,545,15.824,19,2.26,,
11386,546,30.464,34,2.27,,
11403,547,12.011,17,2.27,,
11418,548,9.732,15,2.27,,
11451,549,33.554,33,2.28,,
11462,550,7.274,11,2.28,,
11476,551,8.538,14,2.28,,
11494,552,16.485,18,2.29,,
11507,553,6.342,13,2.29,,
11539,554,32.835,32,2.29,,
11572,555,5.725,33,2.3,,
11596,556,25.289,24,2.3,,
11625,557,16.904,29,2.31,,
11694,558,50.202,69,2.32,,
11724,559,31.391,30,2.32,,
11742,560,14.338,18,2.33,,
11756,561,9.612,14,2.33,,
11799,562,31.783,43,2.34,,
11827,563,30.363,28,2.35,,
11848,564,10.575,21,2.35,,
11858,565,6.082,10,2.35,,
11880,566,14.034,22,2.35,,
11976,567,111.116,96,2.37,,
12011,568,42.619,35,2.38,,
12042,569,17.353,31,2.38,,
12055,570,7.21,13,2.38,,
12074,571,9.839,19,2.39,,
12093,572,13.428,19,2.39,,
12107,573,11.184,14,2.39,,
12126,574,13.868,19,2.4,,
12140,575,10.267,14,2.4,,
12150,576,7.333,10,2.4,,
12168,577,11.953,18,2.4,,
12191,578,9.652,23,2.41,,
12213,579,6.212,22,2.41,,
12233,580,20.618,20,2.42,,
12256,581,14.123,23,2.42,,
12276,582,14.538,20,2.42,,
12302,583,18.969,26,2.43,,
12316,584,7.078,14,2.43,,
12330,585,11.368,14,2.43,,
12363,586,13.179,33,2.44,,
12385,587,12.493,22,2.44,,
12422,588,29.08,37,2.45,,
12436,589,7.463,14,2.45,,
12461,590,21.243,25,2.45,,
12471,591,6.967,10,2.45,,
12495,592,23.954,24,2.46,,
12506,593,8.559,11,2.46,,
12515,594,6.248,9,2.46,,
12531,595,10.963,16,2.47,,
12545,596,9.582,14,2.47,,
12587,597,36.08,42,2.48,,
12651,598,44.49,64,2.5,,
12681,599,30.602,30,2.51,,
12696,600,7.442,15,2.52,,
12716,601,18.219,20,2.52,,
12728,602,7.663,12,2.52,,
12749,603,16.497,21,2.53,,
12786,604,39.164,37,2.53,,
12806,605,12.396,20,2.54,,
12819,606,6.298,13,2.54,,
12853,607,9.845,34,2.54,,
12866,608,8.454,13,2.55,,
12897,609,15.107,31,2.55,,
12911,610,7.829,14,2.55,,
12924,611,8.76,13,2.56,,
12951,612,22.421,27,2.56,,
12963,613,9.633,12,2.56,,
12975,614,8.304,12,2.56,,
12986,615,6.601,11,2.56,,
12997,616,7.668,11,2.57,,
13007,617,7.043,10,2.57,,
13091,618,137.452,84,2.58,,
13109,619,11.042,18,2.58,,
13132,620,21.585,23,2.59,,
13147,621,10.242,15,2.59,,
13164,622,12.541,17,2.59,,
13181,623,6.785,17,2.59,,
13205,624,11.391,24,2.6,,
13238,625,20.943,33,2.6,,
